NOWL/0/Outbound/1/MTWRF
Union Square/Market St Station Northbound,Union Square/Market St Station Northbound,22380,23280,24180,25080,25800,26400,27000,27540,28200,28860,29460,30120,30720,31320,31920,32520,33120,33660,34260,34920,35580,36180,36780,37380,37980,38580,39180,39780,40380,40980,41580,42180,42780,43380,43980,44580,45180,45780,46380,46980,47580,48180,48780,49380,49980,50580,51180,51780,52380,52980,53640,54240,54840,55440,56040,56640,57240,57840,58440,59040,59640,60240,60840,61440,62040,62640,63240,63840,64440,65040,65640,66240,66840,67560,68280,null,69000,69720,70380,null,71160,71820,72480,null,73200,73920,74700,75600,76500,null,77400,78240,79140,null,80040,null,null,null,80940,81840,83040,null,null,84240,null,null,85440,null,86640,null,null,null,null,null,null,null,null,null,
Chinatown - Rose Pak Station,Chinatown - Rose Pak Station,22500,23400,24300,25200,25920,26520,27120,27660,28320,28980,29580,30240,30840,31440,32040,32640,33240,33780,34380,35040,35700,36300,36900,37500,38100,38700,39300,39900,40500,41100,41700,42300,42900,43500,44100,44700,45300,45900,46500,47100,47700,48300,48900,49500,50100,50700,51300,51900,52500,53100,53760,54360,54960,55560,56160,56760,57360,57960,58560,59160,59760,60360,60960,61560,62160,62760,63360,63960,64560,65160,65760,66360,66960,67680,68400,null,69120,69840,70500,null,71280,71940,72600,null,73320,74040,74820,75720,76620,null,77520,78360,79260,null,80160,null,null,null,81060,81960,83160,null,null,84360,null,null,85560,null,86760,null,null,null,null,null,null,null,null,null,
T/1/SOUTH/1/MTWRF
Chinatown - Rose Pak Station,Chinatown - Rose Pak Station,null,null,null,null,21600,null,null,null,22800,null,null,23700,24600,25500,null,26400,null,27000,27600,28140,28800,29460,30060,30720,31320,31920,null,32520,33120,33720,34260,34860,35580,36180,36780,37380,37980,38580,39180,39780,40380,40980,41580,42180,42780,43380,43980,44580,45180,45780,46380,46980,47580,48180,48780,49380,49980,50580,51180,51780,52380,52980,53640,54240,54840,55440,56040,56640,57240,57840,58440,59040,59640,60240,60840,61440,62040,62640,63240,63840,64440,65040,65640,66240,66840,67440,68100,68880,69600,70320,71040,71700,72420,73080,null,73800,null,74520,null,75300,76140,76980,null,77880,78720,null,null,79620,80520,81420,82320,83520,null,null,84720,null,null,85860,
Union Square/Market St Station Southbound,Union Square/Market St Station Southbound,null,null,null,null,21720,null,null,null,22920,null,null,23820,24720,25620,null,26520,null,27120,27720,28260,28920,29580,30180,30840,31440,32040,null,32640,33240,33840,34380,34980,35700,36300,36900,37500,38100,38700,39300,39900,40500,41100,41700,42300,42900,43500,44100,44700,45300,45900,46500,47100,47700,48300,48900,49500,50100,50700,51300,51900,52500,53100,53760,54360,54960,55560,56160,56760,57360,57960,58560,59160,59760,60360,60960,61560,62160,62760,63360,63960,64560,65160,65760,66360,66960,67560,68220,69000,69720,70440,71160,71820,72540,73200,null,73920,null,74640,null,75420,76260,77100,null,78000,78840,null,null,79740,80640,81540,82440,83640,null,null,84840,null,null,85980,
Yerba Buena/Moscone Station Southbound,Yerba Buena/Moscone Station Southbound,null,null,null,null,21840,null,null,null,23040,null,null,23940,24840,25740,null,26640,null,27240,27840,28380,29040,29700,30300,30960,31560,32160,null,32760,33360,33960,34500,35100,35820,36420,37020,37620,38220,38820,39420,40020,40620,41220,41820,42420,43020,43620,44220,44820,45420,46020,46620,47220,47820,48420,49020,49620,50220,50820,51420,52020,52620,53220,53880,54480,55080,55680,56280,56880,57480,58080,58680,59280,59880,60480,61080,61680,62280,62880,63480,64080,64680,65280,65880,66480,67080,67680,68340,69120,69840,70560,71280,71940,72660,73320,null,74040,null,74760,null,75540,76380,77220,null,78120,78960,null,null,79860,80760,81660,82560,83760,null,null,84960,null,null,86100,
4th & Brannan Southbound,4th & Brannan Southbound,null,null,null,null,22080,null,null,null,23280,null,null,24180,25080,25980,null,26880,null,27480,28080,28620,29280,29940,30540,31200,31800,32400,null,33000,33600,34200,34740,35340,36060,36660,37260,37860,38460,39060,39660,40260,40860,41460,42060,42660,43260,43860,44460,45060,45660,46260,46860,47460,48060,48660,49260,49860,50460,51060,51660,52260,52860,53460,54120,54720,55320,55920,56520,57120,57720,58320,58920,59520,60120,60720,61320,61920,62520,63120,63720,64320,64920,65520,66120,66720,67320,67920,68580,69360,70080,70800,71520,72180,72900,73560,null,74280,null,75000,null,75780,76620,77460,null,78360,79200,null,null,80100,81000,81900,82800,84000,null,null,85200,null,null,86340,
4th St & King St,4th St & King St,null,null,null,null,22320,null,null,null,23520,null,null,24420,25320,26220,null,27120,null,27720,28320,28860,29520,30180,30780,31440,32040,32640,null,33240,33840,34440,34980,35580,36300,36900,37500,38100,38700,39300,39900,40500,41100,41700,42300,42900,43500,44100,44700,45300,45900,46500,47100,47700,48300,48900,49500,50100,50700,51300,51900,52500,53100,53700,54360,54960,55560,56160,56760,57360,57960,58560,59160,59760,60360,60960,61560,62160,62760,63360,63960,64560,65160,65760,66360,66960,67620,68220,68880,69660,70380,71100,71820,72480,73200,73860,73620,74580,74220,75300,75000,76080,76920,77760,77400,78660,79500,79080,79440,80400,81300,82200,83100,84300,83760,84000,85500,84900,85800,86640,
Third Street & Mission Rock St,Third Street & Mission Rock St,null,null,null,null,22503,null,null,null,23703,null,null,24603,25503,26403,null,27321,null,27921,28521,29061,29721,30381,30981,31641,32241,32841,null,33441,34041,34641,35181,35781,36501,37101,37701,38301,38901,39501,40101,40701,41301,41901,42501,43101,43701,44301,44901,45501,46101,46701,47301,47901,48501,49101,49701,50301,50901,51501,52101,52701,53301,53901,54561,55161,55761,56361,56961,57561,58161,58761,59361,59980,60580,61180,61780,62380,62980,63580,64180,64780,65380,65961,66561,67161,67803,68403,69063,69843,70563,71283,72003,72663,73383,74043,73790,74763,74390,75483,75170,76263,77103,77943,77570,78843,79683,79250,79610,80565,81465,82365,83265,84465,83911,84151,85665,85051,85951,86805,
UCSF / Chase Center (16th Street),UCSF / Chase Center (16th Street),null,null,null,null,22656,null,null,null,23856,null,null,24756,25656,26556,null,27489,null,28089,28689,29229,29889,30549,31149,31809,32409,33009,null,33609,34209,34809,35349,35949,36669,37269,37869,38469,39069,39669,40269,40869,41469,42069,42669,43269,43869,44469,45069,45669,46269,46869,47469,48069,48669,49269,49869,50469,51069,51669,52269,52869,53469,54069,54729,55329,55929,56529,57129,57729,58329,58929,59529,60163,60763,61363,61963,62563,63163,63763,64363,64963,65563,66129,66729,67329,67956,68556,69216,69996,70716,71436,72156,72816,73536,74196,73925,74916,74525,75636,75305,76416,77256,78096,77705,78996,79836,79385,79745,80702,81602,82502,83402,84602,84031,84271,85802,85171,86071,86942,
UCSF Medical Center (Mariposa),UCSF Medical Center (Mariposa),null,null,null,null,22789,null,null,null,23989,null,null,24889,25789,26689,null,27636,null,28236,28836,29376,30036,30696,31296,31956,32556,33156,null,33756,34356,34956,35496,36096,36816,37416,38016,38616,39216,39816,40416,41016,41616,42216,42816,43416,44016,44616,45216,45816,46416,47016,47616,48216,48816,49416,50016,50616,51216,51816,52416,53016,53616,54216,54876,55476,56076,56676,57276,57876,58476,59076,59676,60323,60923,61523,62123,62723,63323,63923,64523,65123,65723,66276,66876,67476,68089,68689,69349,70129,70849,71569,72289,72949,73669,74329,74043,75049,74643,75769,75423,76549,77389,78229,77823,79129,79969,79503,79863,80822,81722,82622,83522,84722,84136,84376,85922,85276,86176,87062,
Third Street & 20th St,Third Street & 20th St,null,null,null,null,22920,null,null,null,24120,null,null,25020,25920,26820,null,27780,null,28380,28980,29520,30180,30840,31440,32100,32700,33300,null,33900,34500,35100,35640,36240,36960,37560,38160,38760,39360,39960,40560,41160,41760,42360,42960,43560,44160,44760,45360,45960,46560,47160,47760,48360,48960,49560,50160,50760,51360,51960,52560,53160,53760,54360,55020,55620,56220,56820,57420,58020,58620,59220,59820,60480,61080,61680,62280,62880,63480,64080,64680,65280,65880,66420,67020,67620,68220,68820,69480,70260,70980,71700,72420,73080,73800,74460,74160,75180,74760,75900,75540,76680,77520,78360,77940,79260,80100,79620,79980,80940,81840,82740,83640,84840,84240,84480,86040,85380,86280,87180,
Third Street & 23rd St,Third Street & 23rd St,null,null,null,null,23028,null,null,null,24255,null,null,25155,26055,26955,null,27915,null,28515,29115,29655,30315,30975,31575,32235,32835,33435,null,34035,34635,35235,35775,36375,37095,37695,38295,38895,39495,40095,40695,41295,41895,42495,43095,43695,44295,44895,45495,46095,46695,47295,47895,48495,49095,49695,50295,50895,51495,52095,52695,53295,53895,54495,55155,55783,56383,56983,57583,58183,58783,59383,59983,60643,61215,61815,62415,63015,63615,64215,64815,65415,66015,66555,67155,67755,68355,68955,69615,70395,71115,71835,72555,73215,73935,74595,74295,75315,74895,76035,75675,76815,77655,78495,78075,79395,80235,79755,80115,81048,81948,82848,83748,84948,84348,84588,86148,85488,86388,87288,
Third Street & Marin St,Third Street & Marin St,18300,19200,20100,20940,23160,21600,22200,22500,24420,22860,23640,25320,26220,27120,25800,28080,27000,28680,29280,29820,30480,31140,31740,32400,33000,33600,32100,34200,34800,35400,35940,36540,37260,37860,38460,39060,39660,40260,40860,41460,42060,42660,43260,43860,44460,45060,45660,46260,46860,47460,48060,48660,49260,49860,50460,51060,51660,52260,52860,53460,54060,54660,55320,55980,56580,57180,57780,58380,58980,59580,60180,60840,61380,61980,62580,63180,63780,64380,64980,65580,66180,66720,67320,67920,68520,69120,69780,70560,71280,72000,72720,73380,74100,74760,74460,75480,75060,76200,75840,76980,77820,78660,78240,79560,80400,79920,80280,81180,82080,82980,83880,85080,84480,84720,86280,85620,86520,87420,
Third Street & Evans Ave,Third Street & Evans Ave,18454,19354,20254,21094,23314,21779,22379,22679,24599,23039,23819,25499,26399,27299,25979,28259,27179,28859,29459,29999,30659,31319,31919,32579,33179,33779,32279,34379,34979,35579,36145,36745,37465,38065,38665,39265,39865,40465,41065,41665,42265,42865,43465,44065,44665,45265,45865,46465,47065,47665,48265,48865,49465,50065,50665,51265,51865,52465,53065,53665,54265,54865,55525,56185,56785,57385,57985,58585,59185,59785,60385,61045,61585,62185,62785,63385,63985,64585,65185,65785,66385,66899,67499,68099,68699,69299,69959,70739,71459,72179,72899,73559,74254,74914,74614,75634,75214,76354,75994,77134,77974,78814,78394,79714,80554,80074,80434,81334,82234,83134,84034,85234,84634,84874,86434,85774,86674,87574,
Third Street/Hudson/Innes,Third Street/Hudson/Innes,18522,19422,20322,21162,23382,21858,22458,22758,24678,23118,23898,25578,26478,27378,26058,28338,27258,28938,29538,30078,30738,31398,31998,32658,33258,33858,32358,34458,35058,35658,36236,36836,37556,38156,38756,39356,39956,40556,41156,41756,42356,42956,43556,44156,44756,45356,45956,46556,47156,47756,48356,48956,49556,50156,50756,51356,51956,52556,53156,53756,54356,54956,55616,56276,56876,57476,58076,58676,59276,59876,60476,61136,61676,62276,62876,63476,64076,64676,65276,65876,66476,66978,67578,68178,68778,69378,70038,70818,71538,72258,72978,73638,74322,74982,74682,75702,75282,76422,76062,77202,78042,78882,78462,79782,80622,80142,80502,81402,82302,83202,84102,85302,84702,84942,86502,85842,86742,87642,
Third Street/Kirkwood/La Salle,Third Street/Kirkwood/La Salle,18578,19478,20378,21218,23438,21923,22523,22823,24743,23183,23963,25643,26543,27443,26123,28403,27323,29003,29603,30143,30803,31463,32063,32723,33323,33923,32423,34523,35123,35723,36311,36911,37631,38231,38831,39431,40031,40631,41231,41831,42431,43031,43631,44231,44831,45431,46031,46631,47231,47831,48431,49031,49631,50231,50831,51431,52031,52631,53231,53831,54431,55031,55691,56351,56951,57551,58151,58751,59351,59951,60551,61211,61751,62351,62951,63551,64151,64751,65351,65951,66551,67043,67643,68243,68843,69443,70103,70883,71603,72323,73043,73703,74378,75038,74738,75758,75338,76478,76118,77258,78098,78938,78518,79838,80678,80198,80558,81458,82358,83258,84158,85358,84758,84998,86558,85898,86798,87698,
Third Street/Oakdale/Palou,Third Street/Oakdale/Palou,18660,19560,20460,21300,23520,22020,22620,22920,24840,23280,24060,25740,26640,27540,26220,28500,27420,29100,29700,30240,30900,31560,32160,32820,33420,34020,32520,34620,35220,35820,36420,37020,37740,38340,38940,39540,40140,40740,41340,41940,42540,43140,43740,44340,44940,45540,46140,46740,47340,47940,48540,49140,49740,50340,50940,51540,52140,52740,53340,53940,54540,55140,55800,56460,57060,57660,58260,58860,59460,60060,60660,61320,61860,62460,63060,63660,64260,64860,65460,66060,66660,67140,67740,68340,68940,69540,70200,70980,71700,72420,73140,73800,74460,75120,74820,75840,75420,76560,76200,77340,78180,79020,78600,79920,80760,80280,80640,81540,82440,83340,84240,85440,84840,85080,86640,85980,86880,87780,
Third Street/Revere/Shafter,Third Street/Revere/Shafter,18700,19600,20500,21350,23570,22070,22670,22970,24890,23330,24120,25790,26700,27600,26280,28560,27480,29160,29760,30300,30960,31620,32220,32880,33480,34080,32580,34680,35280,35880,36480,37080,37800,38400,39000,39600,40200,40800,41400,42000,42600,43200,43800,44400,45000,45600,46200,46800,47400,48000,48600,49200,49800,50400,51000,51600,52200,52800,53400,54000,54600,55200,55860,56520,57120,57720,58320,58920,59520,60120,60720,61380,61920,62520,63120,63720,64320,64920,65520,66120,66720,67200,67800,68400,69000,69600,70260,71040,71760,72480,73200,73860,74520,75180,74880,75900,75480,76620,76260,77400,78230,79070,78650,79970,80810,80330,80690,81590,82490,83390,84290,85490,84890,85130,86690,86030,86930,87830,
Third Street & Williams Ave,Third Street & Williams Ave,18760,19660,20560,21425,23645,22145,22745,23045,24965,23405,24210,25865,26790,27690,26370,28650,27570,29250,29850,30390,31050,31710,32310,32970,33570,34170,32670,34770,35370,35970,36570,37170,37890,38490,39090,39690,40290,40890,41490,42090,42690,43290,43890,44490,45090,45690,46290,46890,47490,48090,48690,49290,49890,50490,51090,51690,52290,52890,53490,54090,54690,55290,55950,56610,57210,57810,58410,59010,59610,60210,60810,61470,62010,62610,63210,63810,64410,65010,65610,66210,66810,67290,67890,68490,69090,69690,70350,71130,71850,72570,73290,73950,74610,75270,74970,75990,75570,76710,76350,77490,78305,79145,78725,80045,80885,80405,80765,81665,82565,83465,84365,85565,84965,85205,86765,86105,87005,87905,
Third Street & Carroll Ave,Third Street & Carroll Ave,18838,19738,20638,21523,23743,22243,22843,23143,25063,23503,24328,25963,26908,27808,26488,28768,27688,29368,29968,30508,31168,31828,32428,33088,33688,34288,32788,34888,35488,36088,36688,37288,38008,38608,39208,39808,40408,41008,41608,42208,42808,43408,44008,44608,45208,45808,46408,47008,47608,48208,48808,49408,50008,50608,51208,51808,52408,53008,53608,54208,54808,55408,56068,56728,57328,57928,58528,59128,59728,60328,60928,61588,62128,62728,63328,63928,64528,65128,65728,66328,66928,67408,68008,68608,69208,69808,70468,71248,71968,72688,73408,74068,74728,75388,75088,76108,75688,76828,76468,77608,78403,79243,78823,80143,80983,80503,80863,81763,82663,83563,84463,85663,85063,85303,86863,86203,87103,88003,
Third Street/Gilman/Paul,Third Street/Gilman/Paul,18900,19800,20700,21600,23820,22320,22920,23220,25140,23580,24420,26040,27000,27900,26580,28860,27780,29460,30060,30600,31260,31920,32520,33180,33780,34380,32880,34980,35580,36180,36780,37380,38100,38700,39300,39900,40500,41100,41700,42300,42900,43500,44100,44700,45300,45900,46500,47100,47700,48300,48900,49500,50100,50700,51300,51900,52500,53100,53700,54300,54900,55500,56160,56820,57420,58020,58620,59220,59820,60420,61020,61680,62220,62820,63420,64020,64620,65220,65820,66420,67020,67500,68100,68700,69300,69900,70560,71340,72060,72780,73500,74160,74820,75480,75180,76200,75780,76920,76560,77700,78480,79320,78900,80220,81060,80580,80940,81840,82740,83640,84540,85740,85140,85380,86940,86280,87180,88080,
Third Street & Le Conte Ave,Third Street & Le Conte Ave,18973,19873,20773,21673,23893,22393,22993,23308,25213,23668,24508,26128,27088,28003,26683,28963,27883,29563,30163,30703,31363,32023,32623,33283,33883,34483,32983,35083,35683,36283,36868,37468,38188,38788,39388,39988,40588,41188,41788,42388,42988,43588,44188,44788,45388,45988,46588,47188,47788,48388,48988,49588,50188,50788,51388,51988,52588,53188,53788,54388,54988,55588,56248,56908,57508,58108,58708,59308,59908,60508,61108,61768,62308,62908,63508,64108,64708,65308,65908,66508,67108,67588,68188,68788,69388,69988,70648,71428,72148,72868,73588,74248,74908,75568,75268,76288,75868,77008,76648,77788,78568,79408,78988,80308,81148,80668,81028,81928,82828,83728,84628,85828,85228,85468,87028,86368,87268,88168,
Bayshore Blvd & Blanken Ave,Bayshore Blvd & Blanken Ave,19120,20020,20920,21820,24040,22540,23140,23484,25360,23844,24684,26304,27264,28209,26889,29169,28089,29769,30369,30909,31569,32229,32829,33489,34089,34689,33189,35289,35889,36489,37044,37644,38364,38964,39564,40164,40764,41364,41964,42564,43164,43764,44364,44964,45564,46164,46764,47364,47964,48564,49164,49764,50364,50964,51564,52164,52764,53364,53964,54564,55164,55764,56424,57084,57684,58284,58884,59484,60084,60684,61284,61944,62484,63084,63684,64284,64884,65484,66084,66684,67284,67764,68364,68964,69564,70164,70824,71604,72324,73044,73764,74424,75084,75744,75444,76464,76044,77184,76824,77964,78744,79584,79164,80484,81324,80844,81204,82104,83004,83904,84804,86004,85404,85644,87204,86544,87444,88344,
